site_name,visit_date,latitude,longitude,species,ba_m2ha,uid,datum,geometry,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
NTAPCK0002,20160505,-12.82043,132.7935,Terminalia,0.49375,53,gda94,POINT (132.7935 -12.82043),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,45.91875,47.893750000000004,187.13125,608.79375,461.65625,795.9250000000001,1303.5,267.6125
NTASTU0001,20160430,-15.87686,133.4119,Bauhinia cunninghamii,0.6,54,gda94,POINT (133.4119 -15.87686),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,55.8,58.199999999999996,227.4,739.8,561.0,967.1999999999999,1584.0,325.2
NTASTU0001,20160430,-15.87686,133.4119,Corymbia flavescens,0.185714285714286,54,gda94,POINT (133.4119 -15.87686),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,17.271428571428597,18.01428571428574,70.3857142857144,228.98571428571464,173.6428571428574,299.371428571429,490.285714285715,100.65714285714301
NTASTU0001,20160430,-15.87686,133.4119,Corymbia polycarpa,0.511111111111111,54,gda94,POINT (133.4119 -15.87686),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,47.53333333333332,49.57777777777776,193.71111111111105,630.1999999999998,477.88888888888874,823.9111111111108,1349.333333333333,277.0222222222221
NTASTU0001,20160430,-15.87686,133.4119,Erythrophleum chlorostachys,0.533333333333333,54,gda94,POINT (133.4119 -15.87686),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,82.13333333333328,85.33333333333329,213.86666666666653,556.7999999999996,434.13333333333304,770.6666666666662,1286.9333333333325,289.0666666666665
NTASTU0001,20160430,-15.87686,133.4119,Eucalyptus patellaris,1.46111111111111,54,gda94,POINT (133.4119 -15.87686),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,135.8833333333332,141.72777777777767,553.7611111111106,1801.5499999999986,1366.1388888888878,2355.3111111111093,3857.3333333333303,791.9222222222215
NTASTU0001,20160430,-15.87686,133.4119,Hakea arborescens,0.1,54,gda94,POINT (133.4119 -15.87686),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTASTU0002,20160501,-15.76784,133.3782,Bauhinia cunninghamii,0.1,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTASTU0002,20160501,-15.76784,133.3782,Corymbia confertiflora,0.65625,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,61.03125,63.65625,248.71875,809.15625,613.59375,1057.875,1732.5,355.6875
NTASTU0002,20160501,-15.76784,133.3782,Corymbia polycarpa,1.71111111111111,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,159.1333333333332,165.97777777777767,648.5111111111106,2109.7999999999984,1599.8888888888878,2758.3111111111093,4517.33333333333,927.4222222222215
NTASTU0002,20160501,-15.76784,133.3782,Erythrina vespertilio,-0.2,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,-18.6,-19.400000000000002,-75.8,-246.60000000000002,-187.0,-322.40000000000003,-528.0,-108.4
NTASTU0002,20160501,-15.76784,133.3782,Erythrophleum chlorostachys,0.433333333333333,55,gda94,POINT (133.3782 -15.76784),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,66.73333333333328,69.33333333333329,173.76666666666654,452.3999999999997,352.73333333333306,626.1666666666662,1045.6333333333325,234.8666666666665
NTASTU0002,20160501,-15.76784,133.3782,Eucalyptus chlorophylla,0.2,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTASTU0002,20160501,-15.76784,133.3782,Eucalyptus pruinosa,1.83333333333333,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,170.4999999999997,177.833333333333,694.833333333332,2260.499999999996,1714.1666666666636,2955.333333333328,4839.999999999991,993.6666666666648
NTASTU0002,20160501,-15.76784,133.3782,Gardenia ewartii,0.1,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTASTU0002,20160501,-15.76784,133.3782,Hakea arborescens,0.15,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,13.95,14.549999999999999,56.85,184.95,140.25,241.79999999999998,396.0,81.3
NTASTU0002,20160501,-15.76784,133.3782,Terminalia canescens,-0.4,55,gda94,POINT (133.3782 -15.76784),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,-37.2,-38.800000000000004,-151.6,-493.20000000000005,-374.0,-644.8000000000001,-1056.0,-216.8
NTASTU0003,20160501,-15.70665,133.3275,Bauhinia cunninghamii,0.35,56,gda94,POINT (133.3275 -15.70665),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,32.55,33.949999999999996,132.65,431.54999999999995,327.25,564.1999999999999,923.9999999999999,189.7
NTASTU0003,20160501,-15.70665,133.3275,Corymbia dichromophloia,0.26,56,gda94,POINT (133.3275 -15.70665),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,24.18,25.220000000000002,98.54,320.58,243.1,419.12,686.4,140.92000000000002
NTASTU0003,20160501,-15.70665,133.3275,Corymbia polycarpa,0.275,56,gda94,POINT (133.3275 -15.70665),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,25.575000000000003,26.675,104.22500000000001,339.07500000000005,257.125,443.3,726.0000000000001,149.05
NTASTU0003,20160501,-15.70665,133.3275,Erythrophleum chlorostachys,0.6,56,gda94,POINT (133.3275 -15.70665),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,92.39999999999999,96.0,240.6,626.4,488.4,867.0,1447.8,325.2
NTASTU0003,20160501,-15.70665,133.3275,Eucalyptus patellaris,0.75,56,gda94,POINT (133.3275 -15.70665),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
NTASTU0004,20160503,-14.86384,132.9914,Brachychiton diversifolius,0.466666666666667,57,gda94,POINT (132.9914 -14.86384),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,43.400000000000034,45.2666666666667,176.8666666666668,575.4000000000004,436.33333333333366,752.2666666666672,1232.000000000001,252.9333333333335
NTASTU0004,20160503,-14.86384,132.9914,Corymbia,0.821428571428571,57,gda94,POINT (132.9914 -14.86384),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,76.3928571428571,79.67857142857139,311.3214285714284,1012.821428571428,768.0357142857139,1324.1428571428564,2168.5714285714275,445.21428571428544
NTASTU0004,20160503,-14.86384,132.9914,Erythrophleum chlorostachys,2.32142857142857,57,gda94,POINT (132.9914 -14.86384),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,357.4999999999998,371.42857142857116,930.8928571428565,2423.571428571427,1889.6428571428557,3354.4642857142835,5601.6071428571395,1258.2142857142849
NTASTU0004,20160503,-14.86384,132.9914,Eucalyptus tectifica,1.37857142857143,57,gda94,POINT (132.9914 -14.86384),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,128.20714285714297,133.7214285714287,522.478571428572,1699.778571428573,1288.964285714287,2222.257142857145,3639.4285714285747,747.185714285715
NTASTU0004,20160503,-14.86384,132.9914,Terminalia grandiflora,0.35,57,gda94,POINT (132.9914 -14.86384),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,32.55,33.949999999999996,132.65,431.54999999999995,327.25,564.1999999999999,923.9999999999999,189.7
NTASTU0004,20160503,-14.86384,132.9914,Vachellia valida,0.2125,57,gda94,POINT (132.9914 -14.86384),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,19.7625,20.6125,80.5375,262.0125,198.6875,342.55,561.0,115.175
NTASTU0005,20160503,-14.90864,133.0478,Bauhinia cunninghamii,0.82,58,gda94,POINT (133.0478 -14.90864),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,76.25999999999999,79.53999999999999,310.78,1011.06,766.6999999999999,1321.84,2164.7999999999997,444.44
NTASTU0005,20160503,-14.90864,133.0478,Brachychiton diversifolius,0.728571428571429,58,gda94,POINT (133.0478 -14.90864),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,67.7571428571429,70.6714285714286,276.1285714285716,898.3285714285719,681.2142857142861,1174.4571428571435,1923.4285714285725,394.8857142857145
NTASTU0005,20160503,-14.90864,133.0478,Corymbia,1.35,58,gda94,POINT (133.0478 -14.90864),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,125.55000000000001,130.95000000000002,511.65000000000003,1664.5500000000002,1262.25,2176.2000000000003,3564.0000000000005,731.7
NTASTU0005,20160503,-14.90864,133.0478,Erythrophleum chlorostachys,3.36111111111111,58,gda94,POINT (133.0478 -14.90864),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,517.6111111111109,537.7777777777776,1347.805555555555,3508.9999999999986,2735.9444444444434,4856.805555555554,8110.361111111108,1821.7222222222215
NTASTU0005,20160503,-14.90864,133.0478,Terminalia grandiflora,0.525,58,gda94,POINT (133.0478 -14.90864),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,48.825,50.925000000000004,198.975,647.325,490.875,846.3000000000001,1386.0,284.55
NTTDAB0001,20140317,-13.96288,131.674,Acacia mimula,0.363636363636364,59,gda94,POINT (131.674 -13.96288),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,33.81818181818185,35.27272727272731,137.81818181818196,448.3636363636368,340.00000000000034,586.1818181818187,960.0000000000009,197.09090909090926
NTTDAB0001,20140317,-13.96288,131.674,Buchanania obovata,0.1,59,gda94,POINT (131.674 -13.96288),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTDAB0001,20140317,-13.96288,131.674,Corymbia ferruginea,0.1,59,gda94,POINT (131.674 -13.96288),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTDAB0001,20140317,-13.96288,131.674,Erythrophleum chlorostachys,0.12,59,gda94,POINT (131.674 -13.96288),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,18.48,19.2,48.12,125.28,97.67999999999999,173.4,289.56,65.03999999999999
NTTDAB0001,20140317,-13.96288,131.674,Eucalyptus miniata,2.7,59,gda94,POINT (131.674 -13.96288),Eumi,50.0,0.96,52.0,218.0,0.92,1829.0,0.95,375.0,0.79,2047.0,0.96,2472.0,0.96,542.0,0.57,3014.0,135.0,140.4,588.6,4938.3,1012.5000000000001,5526.900000000001,6674.400000000001,1463.4
NTTDAB0001,20140317,-13.96288,131.674,Eucalyptus tetrodonta,0.916666666666667,59,gda94,POINT (131.674 -13.96288),Eute,122.0,0.84,127.0,341.0,0.99,2161.0,0.93,799.0,0.85,2502.0,0.95,3403.0,0.97,542.0,0.57,3945.0,111.83333333333337,116.4166666666667,312.5833333333334,1980.9166666666672,732.4166666666669,2293.500000000001,3119.416666666668,496.8333333333335
NTTDAB0001,20140317,-13.96288,131.674,Owenia vernicosa,0.15,59,gda94,POINT (131.674 -13.96288),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,13.95,14.549999999999999,56.85,184.95,140.25,241.79999999999998,396.0,81.3
NTTDAB0001,20140317,-13.96288,131.674,Terminalia carpentariae,0.3,59,gda94,POINT (131.674 -13.96288),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6
NTTDAB0001,20140317,-13.96288,131.674,Xanthostemon paradoxus,0.366666666666667,59,gda94,POINT (131.674 -13.96288),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,34.10000000000003,35.5666666666667,138.96666666666678,452.10000000000036,342.8333333333336,591.0666666666672,968.0000000000008,198.7333333333335
NTTDAC0001,20140318,-13.13983,130.7957,Acacia difficilis,0.1,60,gda94,POINT (130.7957 -13.13983),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTDAC0001,20140318,-13.13983,130.7957,Corymbia ptychocarpa,0.22,60,gda94,POINT (130.7957 -13.13983),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,20.46,21.34,83.38,271.26,205.7,354.64,580.8,119.24
NTTDAC0001,20140318,-13.13983,130.7957,Croton arnhemicus,0.133333333333333,60,gda94,POINT (130.7957 -13.13983),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,12.399999999999968,12.933333333333302,50.5333333333332,164.39999999999958,124.66666666666636,214.9333333333328,351.9999999999991,72.26666666666648
NTTDAC0001,20140318,-13.13983,130.7957,Erythrophleum chlorostachys,0.433333333333333,60,gda94,POINT (130.7957 -13.13983),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,66.73333333333328,69.33333333333329,173.76666666666654,452.3999999999997,352.73333333333306,626.1666666666662,1045.6333333333325,234.8666666666665
NTTDAC0001,20140318,-13.13983,130.7957,Eucalyptus miniata,0.475,60,gda94,POINT (130.7957 -13.13983),Eumi,50.0,0.96,52.0,218.0,0.92,1829.0,0.95,375.0,0.79,2047.0,0.96,2472.0,0.96,542.0,0.57,3014.0,23.75,24.7,103.55,868.775,178.125,972.3249999999999,1174.2,257.45
NTTDAC0001,20140318,-13.13983,130.7957,Eucalyptus tetrodonta,5.06111111111111,60,gda94,POINT (130.7957 -13.13983),Eute,122.0,0.84,127.0,341.0,0.99,2161.0,0.93,799.0,0.85,2502.0,0.95,3403.0,0.97,542.0,0.57,3945.0,617.4555555555554,642.761111111111,1725.8388888888885,10937.061111111108,4043.827777777777,12662.899999999998,17222.961111111108,2743.122222222222
NTTDAC0001,20140318,-13.13983,130.7957,Grevillea pteridifolia,0.133333333333333,60,gda94,POINT (130.7957 -13.13983),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,12.399999999999968,12.933333333333302,50.5333333333332,164.39999999999958,124.66666666666636,214.9333333333328,351.9999999999991,72.26666666666648
NTTDAC0001,20140318,-13.13983,130.7957,Livistona humilis,0.1,60,gda94,POINT (130.7957 -13.13983),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTDAC0001,20140318,-13.13983,130.7957,Syzygium suborbiculare,0.1,60,gda94,POINT (130.7957 -13.13983),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTMGD0001,20140315,-17.28297,133.4239,Bauhinia gilva,0.821428571428571,61,gda94,POINT (133.4239 -17.28297),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,76.3928571428571,79.67857142857139,311.3214285714284,1012.821428571428,768.0357142857139,1324.1428571428564,2168.5714285714275,445.21428571428544
NTTMGD0001,20140315,-17.28297,133.4239,Eucalyptus microtheca,1.48055555555556,61,gda94,POINT (133.4239 -17.28297),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,137.6916666666671,143.61388888888933,561.1305555555573,1825.5250000000055,1384.3194444444487,2386.655555555563,3908.666666666679,802.4611111111136
NTTMGD0001,20140315,-17.28297,133.4239,Excoecaria parvifolia,0.5,61,gda94,POINT (133.4239 -17.28297),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
NTTMGD0001,20140315,-17.28297,133.4239,Grevillea striata,0.4,61,gda94,POINT (133.4239 -17.28297),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,37.2,38.800000000000004,151.6,493.20000000000005,374.0,644.8000000000001,1056.0,216.8
NTTPCK0001,20140319,-12.87196,131.127,Corymbia dichromophloia,0.3,62,gda94,POINT (131.127 -12.87196),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6
NTTPCK0001,20140319,-12.87196,131.127,Corymbia grandifolia,0.214285714285714,62,gda94,POINT (131.127 -12.87196),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,19.928571428571402,20.785714285714256,81.21428571428561,264.2142857142854,200.35714285714258,345.428571428571,565.714285714285,116.14285714285698
NTTPCK0001,20140319,-12.87196,131.127,Cycas armstrongii,0.34,62,gda94,POINT (131.127 -12.87196),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,31.62,32.980000000000004,128.86,419.22,317.90000000000003,548.08,897.6,184.28
NTTPCK0001,20140319,-12.87196,131.127,Erythrophleum chlorostachys,0.625,62,gda94,POINT (131.127 -12.87196),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,96.25,100.0,250.625,652.5,508.75,903.125,1508.125,338.75
NTTPCK0001,20140319,-12.87196,131.127,Eucalyptus miniata,0.961111111111111,62,gda94,POINT (131.127 -12.87196),Eumi,50.0,0.96,52.0,218.0,0.92,1829.0,0.95,375.0,0.79,2047.0,0.96,2472.0,0.96,542.0,0.57,3014.0,48.05555555555555,49.977777777777774,209.5222222222222,1757.872222222222,360.41666666666663,1967.3944444444442,2375.8666666666663,520.9222222222222
NTTPCK0001,20140319,-12.87196,131.127,Eucalyptus tetrodonta,2.4,62,gda94,POINT (131.127 -12.87196),Eute,122.0,0.84,127.0,341.0,0.99,2161.0,0.93,799.0,0.85,2502.0,0.95,3403.0,0.97,542.0,0.57,3945.0,292.8,304.8,818.4,5186.4,1917.6,6004.8,8167.2,1300.8
NTTPCK0001,20140319,-12.87196,131.127,Livistona humilis,0.35,62,gda94,POINT (131.127 -12.87196),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,32.55,33.949999999999996,132.65,431.54999999999995,327.25,564.1999999999999,923.9999999999999,189.7
NTTPCK0001,20140319,-12.87196,131.127,Terminalia ferdinandiana,0.65,62,gda94,POINT (131.127 -12.87196),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,60.45,63.050000000000004,246.35,801.45,607.75,1047.8,1716.0,352.3
NTTPCK0001,20140319,-12.87196,131.127,Xanthostemon paradoxus,0.25,62,gda94,POINT (131.127 -12.87196),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,23.25,24.25,94.75,308.25,233.75,403.0,660.0,135.5
NTTSTU0001,20140315,-16.63024,133.2712,Acacia shirleyi,7.21111111111111,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,670.6333333333332,699.4777777777778,2733.011111111111,8891.3,6742.388888888888,11624.31111111111,19037.333333333332,3908.422222222222
NTTSTU0001,20140315,-16.63024,133.2712,Corymbia terminalis,0.2,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTTSTU0001,20140315,-16.63024,133.2712,Ehretia saligna,0.25,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,23.25,24.25,94.75,308.25,233.75,403.0,660.0,135.5
NTTSTU0001,20140315,-16.63024,133.2712,Eucalyptus coolabah,0.2,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTTSTU0001,20140315,-16.63024,133.2712,Gyrocarpus americanus,0.1,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTSTU0001,20140315,-16.63024,133.2712,Macropteranthes kekwickii,3.1875,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,296.4375,309.1875,1208.0625,3930.1875,2980.3125,5138.25,8415.0,1727.625
NTTSTU0001,20140315,-16.63024,133.2712,Melaleuca viridiflora,0.1,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTTSTU0001,20140315,-16.63024,133.2712,Terminalia canescens,0.2,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTTSTU0001,20140315,-16.63024,133.2712,Terminalia volucris,4.5,63,gda94,POINT (133.2712 -16.63024),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,418.5,436.5,1705.5,5548.5,4207.5,7254.0,11880.0,2439.0
