species,alive,dead,alv_prop,ded_prop,total_prop,site,uid,date,factor,loc_count,geometry,lon_gda94,lat_gda94,count,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
Eucalyptus chlorophylla,41.0,6.0,15.129151291512915,17.142857142857142,15.359477124183007,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.5857142857142857,0.08571428571428572,0.6714285714285715,62.44285714285715,65.12857142857143,254.4714285714286,827.8714285714286,627.7857142857143,1082.3428571428572,1772.5714285714287,363.91428571428577
Hakea arborescens,24.0,1.0,8.856088560885608,2.857142857142857,8.169934640522875,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.34285714285714286,0.014285714285714285,0.35714285714285715,33.214285714285715,34.642857142857146,135.35714285714286,440.3571428571429,333.92857142857144,575.7142857142858,942.8571428571429,193.57142857142858
Petalostigma pubescens,36.0,8.0,13.284132841328415,22.857142857142858,14.37908496732026,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.5142857142857143,0.11428571428571428,0.6285714285714286,58.457142857142856,60.97142857142857,238.22857142857143,775.0285714285715,587.7142857142857,1013.2571428571429,1659.4285714285713,340.68571428571425
Terminalia canescens,38.0,15.0,14.022140221402212,42.857142857142854,17.320261437908496,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.5428571428571428,0.21428571428571427,0.7571428571428572,70.41428571428573,73.44285714285715,286.9571428571429,933.5571428571429,707.9285714285716,1220.514285714286,1998.8571428571431,410.3714285714286
Antidesma sp.,7.0,0.0,4.242424242424243,0.0,3.932584269662921,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.25000000000000006,0.0,0.24999999999999997,23.249999999999996,24.249999999999996,94.74999999999999,308.24999999999994,233.74999999999997,402.99999999999994,659.9999999999999,135.49999999999997
Buchanania obovata,6.0,0.0,3.6363636363636362,0.0,3.3707865168539324,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.2142857142857143,0.0,0.21428571428571427,19.928571428571427,20.785714285714285,81.21428571428571,264.2142857142857,200.35714285714283,345.4285714285714,565.7142857142857,116.14285714285714
E. chlorostachys,0.0,1.0,0.0,7.6923076923076925,0.5617977528089888,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.0,0.03571428571428572,0.03571428571428572,5.500000000000001,5.714285714285715,14.321428571428573,37.28571428571429,29.071428571428577,51.60714285714286,86.17857142857144,19.35714285714286
E. tetrodonta,125.0,8.0,75.75757575757575,61.53846153846154,74.71910112359551,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,4.464285714285714,0.28571428571428575,4.75,579.5,603.25,1619.75,10264.75,3795.25,11884.5,16164.25,2574.5
Exocarpos latifolius,5.0,0.0,3.0303030303030303,0.0,2.8089887640449436,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.17857142857142858,0.0,0.17857142857142855,16.607142857142854,17.32142857142857,67.67857142857142,220.1785714285714,166.9642857142857,287.85714285714283,471.4285714285714,96.78571428571428
Gardenia sp.,11.0,0.0,6.666666666666667,0.0,6.179775280898876,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3928571428571429,0.0,0.3928571428571428,36.53571428571428,38.107142857142854,148.8928571428571,484.39285714285705,367.3214285714285,633.2857142857142,1037.1428571428569,212.9285714285714
L. humilis,3.0,0.0,1.8181818181818181,0.0,1.6853932584269662,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285715,0.0,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
P. careya,1.0,0.0,0.6060606060606061,0.0,0.5617977528089888,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03571428571428572,0.0,0.03571428571428572,3.321428571428572,3.464285714285715,13.535714285714288,44.03571428571429,33.392857142857146,57.57142857142858,94.28571428571429,19.35714285714286
Strychnos lucida,2.0,0.0,1.2121212121212122,0.0,1.1235955056179776,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.07142857142857144,0.0,0.07142857142857144,6.642857142857144,6.92857142857143,27.071428571428577,88.07142857142858,66.78571428571429,115.14285714285715,188.57142857142858,38.71428571428572
Terminalia sp.,5.0,4.0,3.0303030303030303,30.76923076923077,5.056179775280898,buff01,3,20210713,0.25,7.0,POINT (130.8985928144694 -12.33618713146299),130.8985928144694,-12.336187131462985,7.0,23.571428571428573,1.8571428571428572,25.428571428571427,5.892857142857143,0.4642857142857143,6.357142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.17857142857142858,0.14285714285714288,0.3214285714285714,29.89285714285714,31.178571428571427,121.82142857142856,396.32142857142856,300.5357142857143,518.1428571428571,848.5714285714284,174.2142857142857
Camoty,154.0,6.0,83.24324324324324,33.33333333333333,78.81773399014779,ep01,4,20120713,0.5,7.0,POINT (130.8216492912273 -12.41110272152457),130.82164929122726,-12.411102721524571,7.0,26.428571428571427,2.5714285714285716,29.0,13.214285714285714,1.2857142857142858,14.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,11.0,0.42857142857142855,11.428571428571429,1062.857142857143,1108.5714285714287,4331.428571428572,14091.428571428572,10685.714285714286,18422.857142857145,30171.428571428572,6194.285714285715
Mid layer vine,31.0,12.0,16.756756756756758,66.66666666666666,21.182266009852217,ep01,4,20120713,0.5,7.0,POINT (130.8216492912273 -12.41110272152457),130.82164929122726,-12.411102721524571,7.0,26.428571428571427,2.5714285714285716,29.0,13.214285714285714,1.2857142857142858,14.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.2142857142857144,0.8571428571428571,3.0714285714285716,285.64285714285717,297.92857142857144,1164.0714285714287,3787.071428571429,2871.7857142857147,4951.142857142858,8108.571428571429,1664.7142857142858
Buchanania obovata,1.0,0.0,0.6451612903225806,0.0,0.6172839506172839,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08333333333333331,0.0,0.08333333333333331,7.749999999999998,8.083333333333332,31.583333333333325,102.74999999999997,77.91666666666664,134.33333333333331,219.99999999999994,45.16666666666666
C. armstrongii,4.0,0.0,2.5806451612903225,0.0,2.4691358024691357,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.33333333333333326,0.0,0.33333333333333326,30.999999999999993,32.33333333333333,126.3333333333333,410.9999999999999,311.6666666666666,537.3333333333333,879.9999999999998,180.66666666666663
Corymbia polysciada,1.0,0.0,0.6451612903225806,0.0,0.6172839506172839,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08333333333333331,0.0,0.08333333333333331,7.749999999999998,8.083333333333332,31.583333333333325,102.74999999999997,77.91666666666664,134.33333333333331,219.99999999999994,45.16666666666666
Corymbia porrecta,7.0,0.0,4.516129032258064,0.0,4.320987654320987,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Eupo,73,0.85,76,326,0.98,1289,0.98,619,0.96,1616,0.9,2308,0.98,542,0.57,2850,0.5833333333333333,0.0,0.5833333333333333,42.58333333333333,44.33333333333333,190.16666666666663,751.9166666666665,361.0833333333333,942.6666666666665,1346.3333333333333,316.16666666666663
E. chlorostachys,18.0,0.0,11.612903225806452,0.0,11.11111111111111,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,1.5,0.0,1.5,231.0,240.0,601.5,1566.0,1221.0,2167.5,3619.5,813.0
E. miniata,57.0,0.0,36.774193548387096,0.0,35.18518518518518,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,4.749999999999999,0.0,4.75,237.5,247.0,1035.5,8687.75,1781.25,9723.25,11742.0,2574.5
E. tetrodonta,38.0,0.0,24.516129032258064,0.0,23.456790123456788,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,3.166666666666666,0.0,3.166666666666666,386.33333333333326,402.1666666666666,1079.833333333333,6843.166666666665,2530.166666666666,7922.999999999998,10776.166666666664,1716.333333333333
Gardenia megasperma,1.0,0.0,0.6451612903225806,0.0,0.6172839506172839,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08333333333333331,0.0,0.08333333333333331,7.749999999999998,8.083333333333332,31.583333333333325,102.74999999999997,77.91666666666664,134.33333333333331,219.99999999999994,45.16666666666666
Lophostemon lactifluus,3.0,0.0,1.935483870967742,0.0,1.8518518518518516,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.25,0.0,0.24999999999999997,23.249999999999996,24.249999999999996,94.74999999999999,308.24999999999994,233.74999999999997,402.99999999999994,659.9999999999999,135.49999999999997
P. careya,1.0,0.0,0.6451612903225806,0.0,0.6172839506172839,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08333333333333331,0.0,0.08333333333333331,7.749999999999998,8.083333333333332,31.583333333333325,102.74999999999997,77.91666666666664,134.33333333333331,219.99999999999994,45.16666666666666
Terminalia ferdinandiana,24.0,0.0,15.483870967741936,0.0,14.814814814814813,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.0,0.0,1.9999999999999998,185.99999999999997,193.99999999999997,757.9999999999999,2465.9999999999995,1869.9999999999998,3223.9999999999995,5279.999999999999,1083.9999999999998
dead,0.0,7.0,0.0,100.0,4.320987654320987,girra01,5,20120605,0.5,6.0,POINT (131.07802192217 -12.51412293605501),131.07802192217,-12.514122936055013,6.0,25.833333333333332,1.1666666666666667,27.0,12.916666666666666,0.5833333333333334,13.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.5833333333333334,0.5833333333333333,54.24999999999999,56.58333333333333,221.08333333333331,719.2499999999999,545.4166666666666,940.3333333333333,1539.9999999999998,316.16666666666663
Acacia auriculiformis,44.0,13.0,25.882352941176475,59.09090909090909,29.6875,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,6.2857142857142865,1.8571428571428572,8.142857142857142,757.2857142857142,789.8571428571428,3086.142857142857,10040.142857142857,7613.571428571428,13126.285714285714,21497.142857142855,4413.428571428572
Alphitonia incana,2.0,0.0,1.1764705882352942,0.0,1.0416666666666665,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.28571428571428564,26.571428571428566,27.714285714285708,108.28571428571426,352.2857142857142,267.14285714285705,460.57142857142844,754.2857142857141,154.8571428571428
Brachychiton diversifolius,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
Breynia cerunea,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
Bridelia tomentosa,2.0,0.0,1.1764705882352942,0.0,1.0416666666666665,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.28571428571428564,26.571428571428566,27.714285714285708,108.28571428571426,352.2857142857142,267.14285714285705,460.57142857142844,754.2857142857141,154.8571428571428
C. armstrongii,2.0,0.0,1.1764705882352942,0.0,1.0416666666666665,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.28571428571428564,26.571428571428566,27.714285714285708,108.28571428571426,352.2857142857142,267.14285714285705,460.57142857142844,754.2857142857141,154.8571428571428
Canarium australianum,6.0,0.0,3.5294117647058822,0.0,3.125,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.8571428571428571,0.0,0.8571428571428571,79.71428571428571,83.14285714285714,324.85714285714283,1056.857142857143,801.4285714285713,1381.7142857142856,2262.8571428571427,464.57142857142856
Corymbia polysciada,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
Denhamia obscura,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
E. chlorostachys,17.0,0.0,10.0,0.0,8.854166666666668,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,2.4285714285714284,0.0,2.428571428571429,374.00000000000006,388.5714285714286,973.857142857143,2535.4285714285716,1976.8571428571431,3509.2857142857147,5860.142857142858,1316.2857142857144
E. miniata,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.14285714285714288,0.0,0.14285714285714282,7.1428571428571415,7.428571428571427,31.142857142857135,261.2857142857142,53.571428571428555,292.42857142857133,353.14285714285705,77.4285714285714
Eucalyptus bella,2.0,0.0,1.1764705882352942,0.0,1.0416666666666665,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.28571428571428564,26.571428571428566,27.714285714285708,108.28571428571426,352.2857142857142,267.14285714285705,460.57142857142844,754.2857142857141,154.8571428571428
Eucalyptus tectifica,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
Lophostemon lactifluus,45.0,3.0,26.47058823529412,13.636363636363635,25.0,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,6.428571428571429,0.42857142857142855,6.857142857142857,637.7142857142857,665.1428571428571,2598.8571428571427,8454.857142857143,6411.428571428571,11053.714285714284,18102.85714285714,3716.5714285714284
Mallotus nesophilus,9.0,0.0,5.294117647058823,0.0,4.6875,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.2857142857142856,0.0,1.2857142857142856,119.57142857142856,124.71428571428571,487.2857142857142,1585.2857142857142,1202.142857142857,2072.5714285714284,3394.2857142857138,696.8571428571428
P. careya,29.0,0.0,17.058823529411764,0.0,15.104166666666666,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,4.142857142857142,0.0,4.142857142857142,385.2857142857142,401.85714285714283,1570.1428571428569,5108.142857142857,3873.571428571428,6678.285714285714,10937.142857142855,2245.428571428571
Premna acuminata,3.0,0.0,1.7647058823529411,0.0,1.5625,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.42857142857142855,0.0,0.42857142857142855,39.857142857142854,41.57142857142857,162.42857142857142,528.4285714285714,400.71428571428567,690.8571428571428,1131.4285714285713,232.28571428571428
Sterculia quadrifida,1.0,0.0,0.5882352941176471,0.0,0.5208333333333333,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714282,13.285714285714283,13.857142857142854,54.14285714285713,176.1428571428571,133.57142857142853,230.28571428571422,377.14285714285705,77.4285714285714
Syzygium suborbiculare,2.0,0.0,1.1764705882352942,0.0,1.0416666666666665,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.28571428571428575,0.0,0.28571428571428564,26.571428571428566,27.714285714285708,108.28571428571426,352.2857142857142,267.14285714285705,460.57142857142844,754.2857142857141,154.8571428571428
dead,0.0,6.0,0.0,27.27272727272727,3.125,hshr01,7,20120606,1.0,7.0,POINT (131.0620726815403 -12.41656582387474),131.0620726815403,-12.416565823874741,7.0,24.285714285714285,3.142857142857143,27.428571428571427,24.285714285714285,3.142857142857143,27.428571428571427,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.8571428571428571,0.8571428571428571,79.71428571428571,83.14285714285714,324.85714285714283,1056.857142857143,801.4285714285713,1381.7142857142856,2262.8571428571427,464.57142857142856
